Tag_Number,Hazard_Rat,DBH_2022,Notes,Max_PDOP,Corr_Type,GPS_Date,GPS_Time,Feat_Name,Datafile,Unfilt_Pos,Filt_Pos,Data_Dicti,Std_Dev,Point_ID,layer,path,TagNumber,Species Co,LatinName,Species _1,DBH_2019,Azimuth,Dist to Bu,Buil Vinta,Sun,Hazard
"237",Some distress,8.8,,1.3,Real-time SBAS Corrected,2022-11-01,05:22:11pm,Tagged_T,KIAHGARD-1101-1.SSF,"16","16",K Campus Trees,0.555137,"6",CampusTrees-KIAHGARD-1101-1,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAHGARD-1101-1.shp,"237",CEOC,Celtis occidentalis,Northern Hackberry,8.199999999999999,"180","21",,Partial,"0"
"23",Some distress,34.6,,1.3,Real-time SBAS Corrected,2022-11-01,05:23:34pm,Tagged_T,KIAHGARD-1101-1.SSF,"16","16",K Campus Trees,0.548043,"7",CampusTrees-KIAHGARD-1101-1,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAHGARD-1101-1.shp,"23",ACNE,Acer negundo,Boxelder,7.900000000000000,"90","21",,Shade,"1"
"239",Some distress,33.5,,1.2,Real-time SBAS Corrected,2022-11-01,05:25:48pm,Tagged_T,KIAHGARD-1101-1.SSF,"12","12",K Campus Trees,0.311215,"8",CampusTrees-KIAHGARD-1101-1,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAHGARD-1101-1.shp,"239",ACPL,Acer platanoides,Norway Maple,32.500000000000000,"180","21",,Partial,"0"
"240",Some distress,69.7,,1.4,Uncorrected,2022-11-01,05:27:09pm,Tagged_T,KIAHGARD-1101-1.SSF,"11","11",K Campus Trees,1.535281,"9",CampusTrees-KIAHGARD-1101-1,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAHGARD-1101-1.shp,"240",MOAL,Morus alba,White Mulberry,65.500000000000000,"180","21",,Partial,"0"
"241",Healthy,46.2,,1.3,Real-time SBAS Corrected,2022-11-01,05:28:47pm,Tagged_T,KIAHGARD-1101-1.SSF,"42","42",K Campus Trees,0.762218,"10",CampusTrees-KIAHGARD-1101-1,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAHGARD-1101-1.shp,"241",ULAM,Ulmus americana,American Elm,45.600000000000001,"180","21",,Partial,"0"
"242",Healthy,44.0,,1.5,Real-time SBAS Corrected,2022-11-01,05:31:29pm,Tagged_T,KIAHGARD-1101-1.SSF,"26","26",K Campus Trees,0.672511,"11",CampusTrees-KIAHGARD-1101-1,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAHGARD-1101-1.shp,"242",ULAM,Ulmus americana,American Elm,42.100000000000001,"180","21",,Partial,"0"
"243",Healthy,40.3,,1.4,Real-time SBAS Corrected,2022-11-01,05:33:29pm,Tagged_T,KIAHGARD-1101-1.SSF,"13","13",K Campus Trees,0.482778,"12",CampusTrees-KIAHGARD-1101-1,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAHGARD-1101-1.shp,"243",ULAM,Ulmus americana,American Elm,38.600000000000001,"180","21",,Partial,"0"
"81",Some distress,73.5,,1.7,Real-time SBAS Corrected,2022-11-01,05:36:53pm,Tagged_T,KIAHGARD-1101-1.SSF,"11","11",K Campus Trees,0.376295,"13",CampusTrees-KIAHGARD-1101-1,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAHGARD-1101-1.shp,"81",ROPS,Robinia pseudoacacia,Black Locust,73.400000000000006,"90","21",,Partial,"0"
"82",Healthy,8.0,,1.6,Real-time SBAS Corrected,2022-11-01,05:38:01pm,Tagged_T,KIAHGARD-1101-1.SSF,"15","15",K Campus Trees,0.304241,"14",CampusTrees-KIAHGARD-1101-1,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAHGARD-1101-1.shp,"82",ACNE,Acer negundo,Boxelder,4.800000000000000,"90","21",,Partial,"0"
"83",Healthy,7.5,,1.6,Real-time SBAS Corrected,2022-11-01,05:39:24pm,Tagged_T,KIAHGARD-1101-1.SSF,"23","23",K Campus Trees,0.510174,"15",CampusTrees-KIAHGARD-1101-1,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAHGARD-1101-1.shp,"83",ACNE,Acer negundo,Boxelder,4.500000000000000,"90","21",,Partial,"0"
"84",Healthy,7.3,,2.1,Real-time SBAS Corrected,2022-11-01,05:41:30pm,Tagged_T,KIAHGARD-1101-1.SSF,"15","15",K Campus Trees,1.055429,"16",CampusTrees-KIAHGARD-1101-1,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAHGARD-1101-1.shp,"84",ACNE,Acer negundo,Boxelder,5.400000000000000,"90","21",,Partial,"0"
"85",Some distress,48.3,,2.3,Real-time SBAS Corrected,2022-11-01,05:43:18pm,Tagged_T,KIAHGARD-1101-1.SSF,"31","31",K Campus Trees,2.111871,"17",CampusTrees-KIAHGARD-1101-1,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAHGARD-1101-1.shp,"85",ROPS,Robinia pseudoacacia,Black Locust,47.600000000000001,"90","21",,Partial,"0"
"86",Some distress,9.3,,2.1,Real-time SBAS Corrected,2022-11-01,05:45:32pm,Tagged_T,KIAHGARD-1101-1.SSF,"20","20",K Campus Trees,1.373389,"18",CampusTrees-KIAHGARD-1101-1,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAHGARD-1101-1.shp,"86",ACPL,Acer platanoides,Norway Maple,8.800000000000002,"90","21",,Shade,"0"
"88",Healthy,21.9,,1.4,Real-time SBAS Corrected,2022-11-01,05:46:58pm,Tagged_T,KIAHGARD-1101-1.SSF,"11","11",K Campus Trees,0.462391,"19",CampusTrees-KIAHGARD-1101-1,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAHGARD-1101-1.shp,"88",ACPL,Acer platanoides,Norway Maple,22.399999999999999,"90","21",,Shade,"0"
"87",Healthy,29.8,,1.6,Real-time SBAS Corrected,2022-11-01,05:48:10pm,Tagged_T,KIAHGARD-1101-1.SSF,"13","13",K Campus Trees,0.570232,"20",CampusTrees-KIAHGARD-1101-1,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAHGARD-1101-1.shp,"87",ACPL,Acer platanoides,Norway Maple,20.000000000000000,"90","21",,Partial,"0"
"91",Some distress,70.4,,1.8,Real-time SBAS Corrected,2022-11-01,05:49:40pm,Tagged_T,KIAHGARD-1101-1.SSF,"16","16",K Campus Trees,0.790973,"21",CampusTrees-KIAHGARD-1101-1,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAHGARD-1101-1.shp,"91",QUAL,Quercus alba,White Oak,70.400000000000006,"90","21",,Partial,"0"
"92",Some distress,6.7,,1.4,Real-time SBAS Corrected,2022-11-01,05:50:47pm,Tagged_T,KIAHGARD-1101-1.SSF,"12","12",K Campus Trees,0.318942,"22",CampusTrees-KIAHGARD-1101-1,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAHGARD-1101-1.shp,"92",ACNE,Acer negundo,Boxelder,6.800000000000000,"90","21",,Partial,"0"
"58",Some distress,57.9,,1.6,Real-time SBAS Corrected,2022-11-01,05:52:34pm,Tagged_T,KIAHGARD-1101-1.SSF,"16","16",K Campus Trees,1.671682,"23",CampusTrees-KIAHGARD-1101-1,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAHGARD-1101-1.shp,"58",CAGL,Carya glabra,Pignut Hickory,58.000000000000000,"90","21",,Partial,"0"
"44",Healthy,106.3,,1.5,Real-time SBAS Corrected,2022-11-01,05:54:09pm,Tagged_T,KIAHGARD-1101-1.SSF,"11","11",K Campus Trees,0.550332,"24",CampusTrees-KIAHGARD-1101-1,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAHGARD-1101-1.shp,"44",JUNI,Juglans nigra,Black Walnut,103.299999999999997,"90","21",,Partial,"0"
"15",Some distress,83.2,,1.9,Real-time SBAS Corrected,2022-11-01,05:56:16pm,Tagged_T,KIAHGARD-1101-1.SSF,"14","14",K Campus Trees,2.153341,"25",CampusTrees-KIAHGARD-1101-1,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAHGARD-1101-1.shp,"15",CAGL,Carya glabra,Pignut Hickory,74.400000000000006,"180","15",After 1980,Partial,"0"
"39",Healthy,62.2,,1.7,Real-time SBAS Corrected,2022-11-01,05:57:44pm,Tagged_T,KIAHGARD-1101-1.SSF,"14","14",K Campus Trees,0.874935,"26",CampusTrees-KIAHGARD-1101-1,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAHGARD-1101-1.shp,"39",ULAM,Ulmus americana,American Elm,60.399999999999999,"90","21",,Partial,"0"
"43",Healthy,13.5,,1.1,Real-time SBAS Corrected,2022-11-01,05:58:49pm,Tagged_T,KIAHGARD-1101-1.SSF,"10","10",K Campus Trees,0.462971,"27",CampusTrees-KIAHGARD-1101-1,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAHGARD-1101-1.shp,"43",TIAM,Tilia americana,American Basswood,11.500000000000000,"90","15",Before 1950,Shade,"0"
"37",Healthy,19.9,,1.5,Real-time SBAS Corrected,2022-11-01,05:59:49pm,Tagged_T,KIAHGARD-1101-1.SSF,"10","10",K Campus Trees,0.300239,"28",CampusTrees-KIAHGARD-1101-1,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAHGARD-1101-1.shp,"37",ACPL,Acer platanoides,Norway Maple,19.399999999999999,"90","21",,Shade,"0"
"36",Some distress,11.9,,1.2,Real-time SBAS Corrected,2022-11-01,06:00:44pm,Tagged_T,KIAHGARD-1101-1.SSF,"10","10",K Campus Trees,0.447529,"29",CampusTrees-KIAHGARD-1101-1,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAHGARD-1101-1.shp,"36",ACPL,Acer platanoides,Norway Maple,10.699999999999999,"90","21",,Shade,"0"
"38",Healthy,26.2,,1.6,Real-time SBAS Corrected,2022-11-01,06:01:25pm,Tagged_T,KIAHGARD-1101-1.SSF,"10","10",K Campus Trees,0.478121,"30",CampusTrees-KIAHGARD-1101-1,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAHGARD-1101-1.shp,"38",ULAM,Ulmus americana,American Elm,25.899999999999999,"90","21",,Partial,"0"
"46",Some distress,5.2,,1.3,Real-time SBAS Corrected,2022-11-01,06:02:14pm,Tagged_T,KIAHGARD-1101-1.SSF,"10","10",K Campus Trees,0.959022,"31",CampusTrees-KIAHGARD-1101-1,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAHGARD-1101-1.shp,"46",ACNE,Acer negundo,Boxelder,4.500000000000000,"90","21",,Partial,"0"
"45",Some distress,39.5,,1.5,Real-time SBAS Corrected,2022-11-01,06:02:53pm,Tagged_T,KIAHGARD-1101-1.SSF,"15","15",K Campus Trees,1.189289,"32",CampusTrees-KIAHGARD-1101-1,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAHGARD-1101-1.shp,"45",TIAM,Tilia americana,American Basswood,37.100000000000001,"90","21",,Partial,"0"
"177",Some distress,54.0,,2.8,Uncorrected,2022-11-01,05:16:31pm,Tagged_T,KIAHGARD-1101-2.SSF,"32","32",K Campus Trees,0.801641,"1",CampusTrees-KIAHGARD-1101-2,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAHGARD-1101-2.shp,"177",ACPL,Acer platanoides,Norway Maple,53.500000000000000,"360","21",,Partial,"0"
"198",Some distress,13.9,,4.3,Uncorrected,2022-11-01,05:20:13pm,Tagged_T,KIAHGARD-1101-2.SSF,"51","51",K Campus Trees,0.312024,"2",CampusTrees-KIAHGARD-1101-2,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAHGARD-1101-2.shp,"198",ACPL,Acer platanoides,Norway Maple,12.900000000000000,"360","21",,Partial,"0"
"197",Healthy,44.7,,10.8,Uncorrected,2022-11-01,05:23:20pm,Tagged_T,KIAHGARD-1101-2.SSF,"50","50",K Campus Trees,2.543368,"3",CampusTrees-KIAHGARD-1101-2,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAHGARD-1101-2.shp,"197",MOAL,Morus alba,White Mulberry,43.500000000000000,"360","21",,Partial,"0"
"9999",Some distress,60.1,,2.6,Uncorrected,2022-11-01,05:29:19pm,Tagged_T,KIAHGARD-1101-2.SSF,"34","34",K Campus Trees,1.861370,"4",CampusTrees-KIAHGARD-1101-2,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAHGARD-1101-2.shp,,,,,,,,,,
"172",Healthy,9.5,,1.8,Uncorrected,2022-11-01,05:32:33pm,Tagged_T,KIAHGARD-1101-2.SSF,"10","10",K Campus Trees,0.841186,"5",CampusTrees-KIAHGARD-1101-2,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAHGARD-1101-2.shp,"172",ACPL,Acer platanoides,Norway Maple,8.000000000000000,"360","21",,Partial,"0"
"191",Some distress,55.6,,2.6,Real-time SBAS Corrected,2022-11-01,05:35:46pm,Tagged_T,KIAHGARD-1101-2.SSF,"11","11",K Campus Trees,1.413363,"6",CampusTrees-KIAHGARD-1101-2,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAHGARD-1101-2.shp,"191",JUNI,Juglans nigra,Black Walnut,53.100000000000001,"360","21",,Partial,"0"
"115",Healthy,9.7,,1.8,Uncorrected,2022-11-01,05:37:48pm,Tagged_T,KIAHGARD-1101-2.SSF,"11","11",K Campus Trees,1.055080,"7",CampusTrees-KIAHGARD-1101-2,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAHGARD-1101-2.shp,"115",ACPL,Acer platanoides,Norway Maple,9.000000000000000,"90","21",,Partial,"0"
"116",Healthy,40.2,,2.2,Uncorrected,2022-11-01,05:39:40pm,Tagged_T,KIAHGARD-1101-2.SSF,"29","29",K Campus Trees,0.961771,"8",CampusTrees-KIAHGARD-1101-2,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAHGARD-1101-2.shp,"116",ACPL,Acer platanoides,Norway Maple,43.500000000000000,"90","21",,Partial,"0"
"117",Healthy,25.9,,2.7,Uncorrected,2022-11-01,05:41:23pm,Tagged_T,KIAHGARD-1101-2.SSF,"19","19",K Campus Trees,4.526752,"9",CampusTrees-KIAHGARD-1101-2,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAHGARD-1101-2.shp,"117",ACPL,Acer platanoides,Norway Maple,24.300000000000001,"90","21",,Partial,"0"
"118",Healthy,10.6,,2.4,Real-time SBAS Corrected,2022-11-01,05:42:32pm,Tagged_T,KIAHGARD-1101-2.SSF,"12","12",K Campus Trees,5.628717,"10",CampusTrees-KIAHGARD-1101-2,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAHGARD-1101-2.shp,"118",ACPL,Acer platanoides,Norway Maple,9.900000000000000,"90","21",,Shade,"0"
"119",Healthy,9.3,,2.3,Real-time SBAS Corrected,2022-11-01,05:43:16pm,Tagged_T,KIAHGARD-1101-2.SSF,"10","10",K Campus Trees,0.495172,"11",CampusTrees-KIAHGARD-1101-2,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAHGARD-1101-2.shp,"119",ACPL,Acer platanoides,Norway Maple,0.900000000000000,"90","21",,Partial,"0"
"120",Extreme distress,21.5,,3.0,Uncorrected,2022-11-01,05:44:44pm,Tagged_T,KIAHGARD-1101-2.SSF,"14","14",K Campus Trees,0.822284,"12",CampusTrees-KIAHGARD-1101-2,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAHGARD-1101-2.shp,"120",PRSE2,Prunus serotina,Black Cherry,31.600000000000001,"90","21",,Partial,"0"
"122",Healthy,20.7,,2.4,Uncorrected,2022-11-01,05:45:29pm,Tagged_T,KIAHGARD-1101-2.SSF,"16","16",K Campus Trees,0.947195,"13",CampusTrees-KIAHGARD-1101-2,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAHGARD-1101-2.shp,"122",ACPL,Acer platanoides,Norway Maple,19.899999999999999,"90","21",,Partial,"0"
"123",Healthy,27.6,,2.8,Real-time SBAS Corrected,2022-11-01,05:46:36pm,Tagged_T,KIAHGARD-1101-2.SSF,"13","13",K Campus Trees,1.069248,"14",CampusTrees-KIAHGARD-1101-2,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAHGARD-1101-2.shp,"123",ACPL,Acer platanoides,Norway Maple,25.300000000000001,"90","21",,Partial,"0"
"124",Healthy,11.0,,2.8,Real-time SBAS Corrected,2022-11-01,05:47:35pm,Tagged_T,KIAHGARD-1101-2.SSF,"5","5",K Campus Trees,1.639528,"15",CampusTrees-KIAHGARD-1101-2,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAHGARD-1101-2.shp,"124",ACPL,Acer platanoides,Norway Maple,10.400000000000000,"90","21",,Partial,"0"
"124",Healthy,11.0,,2.0,Real-time SBAS Corrected,2022-11-01,05:48:08pm,Tagged_T,KIAHGARD-1101-2.SSF,"12","12",K Campus Trees,2.808626,"16",CampusTrees-KIAHGARD-1101-2,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAHGARD-1101-2.shp,"124",ACPL,Acer platanoides,Norway Maple,10.400000000000000,"90","21",,Partial,"0"
"128",Healthy,50.0,,3.3,Uncorrected,2022-11-01,05:49:12pm,Tagged_T,KIAHGARD-1101-2.SSF,"12","12",K Campus Trees,0.560971,"17",CampusTrees-KIAHGARD-1101-2,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAHGARD-1101-2.shp,"128",ACPL,Acer platanoides,Norway Maple,50.700000000000003,"90","21",,Partial,"0"
"129",Some distress,23.8,,1.8,Real-time SBAS Corrected,2022-11-01,05:50:22pm,Tagged_T,KIAHGARD-1101-2.SSF,"12","12",K Campus Trees,0.912678,"18",CampusTrees-KIAHGARD-1101-2,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAHGARD-1101-2.shp,"129",ULAM,Ulmus americana,American Elm,23.399999999999999,"90","21",,Partial,"0"
"133",Some distress,76.5,,2.5,Real-time SBAS Corrected,2022-11-01,05:51:32pm,Tagged_T,KIAHGARD-1101-2.SSF,"10","10",K Campus Trees,1.054781,"19",CampusTrees-KIAHGARD-1101-2,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAHGARD-1101-2.shp,"133",QUAL,Quercus alba,White Oak,75.200000000000003,"90","21",,Partial,"0"
"130",Healthy,14.8,,1.9,Real-time SBAS Corrected,2022-11-01,05:52:31pm,Tagged_T,KIAHGARD-1101-2.SSF,"11","11",K Campus Trees,0.596815,"20",CampusTrees-KIAHGARD-1101-2,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAHGARD-1101-2.shp,"130",ACPL,Acer platanoides,Norway Maple,13.800000000000001,"90","21",,Partial,"0"
"131",Healthy,11.0,,1.5,Real-time SBAS Corrected,2022-11-01,05:54:35pm,Tagged_T,KIAHGARD-1101-2.SSF,"10","10",K Campus Trees,1.052148,"21",CampusTrees-KIAHGARD-1101-2,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAHGARD-1101-2.shp,"131",ACPL,Acer platanoides,Norway Maple,10.300000000000001,"90","21",,Partial,"0"
"132",Healthy,18.0,,2.8,Real-time SBAS Corrected,2022-11-01,05:55:17pm,Tagged_T,KIAHGARD-1101-2.SSF,"10","10",K Campus Trees,1.109769,"22",CampusTrees-KIAHGARD-1101-2,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAHGARD-1101-2.shp,"132",ACPL,Acer platanoides,Norway Maple,16.899999999999999,"90","21",,Partial,"0"
"152",Extreme distress,20.1,,1.6,Real-time SBAS Corrected,2022-11-01,05:56:22pm,Tagged_T,KIAHGARD-1101-2.SSF,"24","24",K Campus Trees,0.683459,"23",CampusTrees-KIAHGARD-1101-2,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAHGARD-1101-2.shp,"152",ACPL,Acer platanoides,Norway Maple,20.100000000000001,"360","21",,Partial,"2"
"320",Healthy,21.0,14.3 12.4 4.3,1.4,Uncorrected,2022-10-24,03:55:30pm,Tagged_T,KIAHNM-1024.SSF,"21","21",K Campus Trees,0.487229,"1",CampusTrees-KIAHNM-1024,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAHNM-1024.shp,"320",BENI,Betula nigra,River birch,30.600000000000001,"90","10",After 1980,Partial,"0"
"319",Healthy,37.4,13 10.8 13.6,1.3,Real-time SBAS Corrected,2022-10-24,03:57:42pm,Tagged_T,KIAHNM-1024.SSF,"17","17",K Campus Trees,1.436304,"2",CampusTrees-KIAHNM-1024,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAHNM-1024.shp,"319",BENI,Betula nigra,River birch,30.399999999999999,"90","10",After 1980,Partial,"0"
"318",Healthy,46.3,8.4 13.5 11.9 7.8 4.7,1.1,Real-time SBAS Corrected,2022-10-24,03:59:46pm,Tagged_T,KIAHNM-1024.SSF,"47","47",K Campus Trees,1.519984,"3",CampusTrees-KIAHNM-1024,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAHNM-1024.shp,"318",BENI,Betula nigra,River birch,43.299999999999997,"90","10",After 1980,Partial,"0"
"509",Healthy,21.1,,1.2,Real-time SBAS Corrected,2022-10-24,04:03:31pm,Tagged_T,KIAHNM-1024.SSF,"15","15",K Campus Trees,0.457385,"4",CampusTrees-KIAHNM-1024,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAHNM-1024.shp,"509",PRSE10,Prunus serotina,Black Cherry,22.300000000000001,"270","15",Before 1950,Partial,"0"
"508",Healthy,67.7,,1.4,Real-time SBAS Corrected,2022-10-24,04:05:29pm,Tagged_T,KIAHNM-1024.SSF,"11","11",K Campus Trees,0.570408,"5",CampusTrees-KIAHNM-1024,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAHNM-1024.shp,"508",QURU,Quercus rubra,Red Oak,67.700000000000003,"270","15",Before 1950,Partial,"0"
"507",Healthy,36.0,,1.2,Real-time SBAS Corrected,2022-10-24,04:06:18pm,Tagged_T,KIAHNM-1024.SSF,"13","13",K Campus Trees,1.155728,"6",CampusTrees-KIAHNM-1024,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAHNM-1024.shp,"507",QURU,Quercus rubra,Red Oak,35.299999999999997,"270","15",Before 1950,Partial,"0"
"506",Some distress,45.0,,1.3,Real-time SBAS Corrected,2022-10-24,04:08:22pm,Tagged_T,KIAHNM-1024.SSF,"11","11",K Campus Trees,0.314900,"7",CampusTrees-KIAHNM-1024,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAHNM-1024.shp,"506",QURU,Quercus rubra,Red Oak,44.399999999999999,"270","15",Before 1950,Partial,"0"
"505",Some distress,37.9,spong moth,1.2,Real-time SBAS Corrected,2022-10-24,04:09:29pm,Tagged_T,KIAHNM-1024.SSF,"21","21",K Campus Trees,0.775275,"8",CampusTrees-KIAHNM-1024,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAHNM-1024.shp,"505",QURU,Quercus rubra,Red Oak,36.500000000000000,"270","15",Before 1950,Partial,"0"
"504",Healthy,78.1,,1.4,Real-time SBAS Corrected,2022-10-24,04:13:03pm,Tagged_T,KIAHNM-1024.SSF,"13","13",K Campus Trees,1.013927,"9",CampusTrees-KIAHNM-1024,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAHNM-1024.shp,"504",QURU,Quercus rubra,Red Oak,78.099999999999994,"270","10",Before 1950,Partial,"0"
"503",Some distress,44.0,,1.3,Real-time SBAS Corrected,2022-10-24,04:14:32pm,Tagged_T,KIAHNM-1024.SSF,"11","11",K Campus Trees,1.621181,"10",CampusTrees-KIAHNM-1024,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAHNM-1024.shp,"503",QUAL,Quercus alba,White Oak,43.899999999999999,"270","10",Before 1950,Partial,"0"
"502",Some distress,65.2,lot of spong moth,1.3,Real-time SBAS Corrected,2022-10-24,04:16:05pm,Tagged_T,KIAHNM-1024.SSF,"12","12",K Campus Trees,1.968334,"11",CampusTrees-KIAHNM-1024,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAHNM-1024.shp,"502",QUAL,Quercus alba,White Oak,65.000000000000000,"270","10",Before 1950,Partial,"0"
"501",Extreme distress,31.0,,1.6,Real-time SBAS Corrected,2022-10-24,04:17:22pm,Tagged_T,KIAHNM-1024.SSF,"11","11",K Campus Trees,0.638533,"12",CampusTrees-KIAHNM-1024,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAHNM-1024.shp,"501",PSME,Pseudotsuga menziesii,Douglas-fir,30.500000000000000,"270","10",Before 1950,Partial,"0"
"513",Healthy,47.5,,1.1,Real-time SBAS Corrected,2022-10-24,04:19:34pm,Tagged_T,KIAHNM-1024.SSF,"10","10",K Campus Trees,0.684690,"13",CampusTrees-KIAHNM-1024,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAHNM-1024.shp,"513",QURU,Quercus rubra,Red Oak,46.500000000000000,"270","10",Before 1950,Partial,"0"
"512",Healthy,43.1,,1.1,Real-time SBAS Corrected,2022-10-24,04:20:53pm,Tagged_T,KIAHNM-1024.SSF,"11","11",K Campus Trees,0.600881,"14",CampusTrees-KIAHNM-1024,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAHNM-1024.shp,"512",QURU,Quercus rubra,Red Oak,41.799999999999997,"270","10",Before 1950,Partial,"0"
"510",Healthy,33.9,,1.0,Real-time SBAS Corrected,2022-10-24,04:21:54pm,Tagged_T,KIAHNM-1024.SSF,"11","11",K Campus Trees,0.634223,"15",CampusTrees-KIAHNM-1024,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAHNM-1024.shp,"510",QURU,Quercus rubra,Red Oak,33.600000000000001,"270","10",Before 1950,Partial,"0"
